order_item_id,order_id,product_id,quantity,price
1151,411,935,2,89.98
1152,412,958,10,28.25
1153,412,892,9,428.57
1154,412,305,9,364.42
1155,412,674,5,264.63
1156,412,103,7,160.61
1157,413,320,7,128.87
1158,414,674,6,264.63
1159,415,759,1,447.48
1160,415,141,2,481.41
1161,415,97,10,263.75
1162,416,110,8,43.11
1163,417,481,6,316.55
1164,418,555,2,438.94
1165,418,271,3,405.63
1166,418,606,9,233.09
1167,418,917,4,150.76
1168,419,343,3,90.73
1169,420,665,10,55.38
1170,420,718,2,482.69
1171,421,482,4,349.4
1172,422,174,9,117.12
1173,422,245,7,12.65
1174,423,698,9,292.71
1175,424,591,4,73.72
1176,424,505,9,343.94
1177,424,244,1,188.23
1178,425,217,10,166.07
1179,425,683,7,89.59
1180,425,198,9,449.07
1181,425,300,6,47.25
1182,426,415,10,317.76
1183,426,422,10,395.86
1184,427,276,4,253.25
1185,427,632,2,448.13
1186,427,724,7,371.85
1187,428,664,10,122.43
1188,428,510,1,364.23
1189,428,118,7,97.35
1190,429,196,5,177.86
1191,429,708,3,405.89
1192,429,591,3,73.72
1193,429,834,10,92.31
1194,429,123,4,162.41
1195,430,729,1,104.81
1196,430,237,4,143.98
1197,431,749,2,453.7
1198,432,137,4,261.8
1199,432,284,2,51.52
1200,432,589,1,68.38
1201,432,668,4,84.54
1202,433,850,1,299.72
1203,434,110,6,43.11
1204,434,212,8,347.49
1205,434,148,3,253.83
1206,434,742,2,154.18
1207,435,333,7,12.12
1208,435,388,9,92.83
1209,435,697,5,147.87
1210,436,680,4,433.43
1211,436,879,3,18.41
1212,436,212,7,347.49
1213,436,362,4,323.43
1214,437,502,8,270.37
1215,437,972,5,468.73
1216,438,51,5,484.94
1217,438,4,7,301.34
1218,438,475,3,266.21
1219,438,63,1,415.23
1220,439,537,5,425.58
1221,439,209,7,7.51
1222,439,114,5,405.02
1223,439,145,5,146.0
1224,440,182,7,61.17
1225,440,788,1,203.42
1226,440,485,9,294.24
1227,441,601,8,88.62
1228,442,311,4,222.29
1229,442,461,4,63.18
1230,442,705,5,36.37
1231,443,987,7,345.76
1232,443,277,3,400.16
1233,443,492,4,311.97
1234,443,449,3,191.25
1235,444,800,4,461.64
1236,445,394,4,389.32
1237,445,972,9,468.73
1238,445,522,3,193.54
1239,445,113,5,465.2
1240,446,535,5,385.65
1241,446,707,2,164.57
1242,446,279,9,352.47
1243,447,765,7,21.6
1244,447,21,2,307.87
1245,447,581,2,232.27
1246,448,921,5,434.89
1247,448,259,4,287.18
1248,449,877,10,359.41
1249,449,589,9,68.38
1250,449,944,3,415.72
1251,449,643,8,109.67
1252,449,542,1,305.06
1253,450,982,1,386.6
1254,450,336,9,25.16
1255,451,582,6,490.12
1256,451,2,8,475.6
1257,451,199,3,444.11
1258,451,112,5,84.8
1259,452,258,5,349.53
1260,452,601,4,88.62
1261,452,644,7,167.11
1262,452,686,10,280.6
1263,453,578,6,463.66
1264,453,99,7,17.58
1265,453,484,10,315.64
1266,453,201,4,322.81
1267,453,333,1,12.12
1268,454,366,8,196.12
1269,454,778,4,362.52
1270,454,546,6,182.29
1271,455,234,7,248.8
1272,455,981,9,170.45
1273,455,17,2,155.6
1274,455,106,10,128.4
1275,456,237,7,143.98
1276,456,888,1,122.9
1277,457,479,7,484.8
1278,457,548,2,337.43
1279,458,698,9,292.71
1280,459,736,3,439.21
1281,459,227,4,486.64
1282,459,224,6,187.02
1283,459,100,1,58.41
1284,460,12,10,485.11
1285,460,419,2,337.9
1286,460,288,10,273.61
1287,461,915,4,278.26
1288,461,96,6,249.43
1289,461,946,4,10.44
1290,461,627,2,233.95
1291,462,825,5,271.01
1292,463,550,4,387.3
1293,463,46,8,332.95
1294,463,706,5,495.03
1295,463,555,3,438.94
1296,463,674,1,264.63
1297,464,837,4,457.85
1298,464,815,7,435.6
1299,464,909,6,133.41
1300,464,103,2,160.61
1301,465,597,4,335.44
1302,465,948,10,450.51
1303,465,285,1,291.25
1304,465,438,6,411.82
1305,465,958,6,28.25
1306,466,570,3,177.39
1307,466,28,2,259.55
1308,466,643,10,109.67
1309,466,22,5,74.05
1310,467,177,3,347.01
1311,467,240,1,92.67
1312,468,201,4,322.81
1313,468,203,3,85.01
1314,469,472,1,485.09
1315,469,678,8,201.94
1316,469,232,10,253.81
1317,470,33,2,37.2
1318,470,744,4,253.85
1319,471,643,5,109.67
1320,471,855,7,106.54
1321,471,158,2,382.0
1322,472,486,7,451.07
1323,472,8,3,433.76
1324,473,36,9,405.16
1325,473,180,7,73.07
1326,473,112,2,84.8
1327,474,217,2,166.07
1328,474,158,7,382.0
1329,475,446,4,473.89
1330,476,273,9,434.2
1331,476,731,9,86.31
1332,477,973,10,367.62
1333,477,921,10,434.89
1334,477,338,8,353.31
1335,477,162,10,317.99
1336,477,546,10,182.29
1337,478,977,8,299.56
1338,478,436,3,351.98
1339,479,857,8,23.09
1340,479,286,6,22.79
1341,479,267,10,350.02
1342,479,220,1,425.37
1343,479,201,7,322.81
1344,480,385,9,368.86
1345,480,477,2,41.53
1346,480,896,10,106.47
1347,481,816,3,261.82
1348,482,236,9,362.61
1349,483,574,8,312.93
1350,484,932,10,418.29
1351,484,730,3,86.01
1352,484,55,9,300.96
1353,484,185,9,132.68
1354,485,819,3,32.11
1355,485,247,1,216.95
1356,486,879,10,18.41
1357,486,557,2,71.34
1358,486,248,9,483.49
1359,486,566,2,297.01
1360,486,348,9,27.43
1361,487,96,5,249.43
1362,487,268,6,352.73
1363,487,563,3,72.5
1364,487,848,3,498.45
1365,487,46,7,332.95
1366,488,871,4,189.79
1367,488,144,4,153.93
1368,488,716,2,465.12
1369,488,531,3,407.39
1370,489,453,2,214.99
1371,489,433,9,311.02
1372,489,83,6,168.79
1373,489,472,3,485.09
1374,489,698,5,292.71
1375,490,31,1,305.73
1376,490,784,1,176.12
1377,490,799,1,349.84
1378,491,884,1,56.53
1379,492,331,3,181.21
1380,493,84,2,36.46
1381,493,705,4,36.37
1382,493,493,2,142.3
1383,493,450,9,46.33
1384,493,664,6,122.43
1385,494,807,10,467.51
1386,495,737,3,199.26
1387,496,321,7,276.87
1388,496,689,2,385.9
1389,496,814,9,460.82
1390,497,771,5,59.76
1391,497,268,3,352.73
1392,497,88,9,320.59
1393,498,615,10,437.42
1394,498,553,8,278.19
1395,499,503,9,158.22
1396,499,933,2,492.28
1397,499,155,3,492.9
1398,500,514,10,433.7
1399,500,808,1,463.16
1400,500,322,7,358.72
1401,501,42,9,250.11
1402,501,446,8,473.89
1403,501,27,1,103.84
1404,501,614,1,45.47
1405,502,678,5,201.94
1406,503,387,6,144.61
1407,503,652,6,270.87
1408,504,371,9,54.89
1409,505,543,3,118.18
1410,505,415,7,317.76
1411,505,577,2,77.8
1412,506,423,3,50.15
1413,506,817,5,297.68
1414,507,234,6,248.8
1415,507,379,1,408.16
1416,507,375,5,40.24
1417,507,842,3,333.45
1418,507,804,10,305.32
1419,508,748,1,274.06
1420,508,566,1,297.01
1421,508,641,8,14.94
1422,508,55,7,300.96
1423,509,247,7,216.95
1424,509,617,10,35.23
1425,510,472,10,485.09
1426,510,364,1,275.08
1427,510,791,10,80.91
1428,510,798,9,284.74
1429,510,190,3,124.72
1430,511,63,5,415.23
1431,512,951,2,302.26
1432,513,259,9,287.18
1433,513,128,9,431.06
1434,513,938,9,457.58
1435,513,757,1,311.94
1436,514,641,5,14.94
1437,514,986,3,250.27
1438,514,561,8,353.52
1439,515,902,4,18.13
1440,515,529,4,32.91
1441,515,388,4,92.83
1442,515,542,2,305.06
1443,516,275,4,258.11
1444,516,159,2,122.63
1445,516,145,7,146.0
1446,516,634,5,268.4
1447,517,535,10,385.65
1448,517,661,5,181.27
1449,518,305,3,364.42
1450,518,22,4,74.05
1451,518,901,7,107.9
1452,518,775,3,399.66
1453,519,740,9,191.59
1454,519,442,4,493.39
1455,519,107,5,208.14
1456,520,85,8,158.94
1457,520,895,1,335.7
1458,520,842,7,333.45
1459,521,969,7,285.37
1460,521,161,6,187.05
1461,521,969,6,285.37
1462,522,888,1,122.9
1463,522,192,7,449.12
1464,522,808,4,463.16
1465,523,349,9,190.43
1466,523,700,3,243.16
1467,523,301,4,30.58
1468,524,685,2,465.04
1469,525,387,5,144.61
1470,525,422,5,395.86
1471,525,884,5,56.53
1472,525,526,10,237.0
1473,526,518,1,406.22
1474,526,791,4,80.91
1475,526,749,2,453.7
1476,526,378,4,16.52
1477,526,570,9,177.39
1478,527,183,5,462.72
1479,527,340,3,53.43
1480,527,477,10,41.53
1481,527,852,1,376.23
1482,527,690,6,97.59
1483,528,297,1,386.15
1484,529,245,4,12.65
1485,529,939,4,63.29
1486,529,214,6,116.01
1487,530,849,9,253.59
1488,530,264,10,261.57
1489,531,905,2,213.61
1490,531,405,4,163.42
1491,531,827,3,176.44
1492,532,93,2,381.59
1493,533,466,9,190.56
1494,533,478,2,279.16
1495,533,558,1,19.25
1496,533,622,4,108.63
1497,533,247,10,216.95
1498,534,647,4,298.83
1499,535,222,3,286.31
1500,535,415,6,317.76
1501,535,232,1,253.81
1502,535,904,7,293.61
1503,536,741,2,234.03
1504,537,941,10,140.66
1505,538,509,6,475.15
1506,538,399,2,376.68
1507,538,473,9,26.36
1508,538,879,7,18.41
1509,538,798,9,284.74
1510,539,914,1,207.66
1511,539,11,3,15.19
1512,539,214,1,116.01
1513,539,831,1,116.18
1514,539,601,2,88.62
1515,540,798,7,284.74
1516,540,115,9,318.53
1517,540,131,10,211.62
1518,541,947,1,72.76
1519,541,251,7,150.75
1520,541,342,8,239.37
1521,541,653,8,295.49
1522,541,271,5,405.63
1523,542,123,7,162.41
1524,542,939,1,63.29
1525,542,904,10,293.61
1526,542,697,4,147.87
1527,542,402,6,451.76
1528,543,812,6,420.25
1529,543,138,1,352.99
1530,543,79,5,182.44
1531,543,619,2,404.07
1532,543,828,2,176.74
1533,544,655,10,218.67
1534,544,294,2,183.29
1535,544,553,5,278.19
1536,544,232,4,253.81
1537,544,407,9,197.65
1538,545,352,1,428.96
1539,545,601,3,88.62
1540,545,775,7,399.66
1541,545,200,3,391.04
1542,546,965,4,147.9
1543,546,622,10,108.63
1544,547,152,2,123.58
1545,547,246,8,464.52
1546,547,282,6,172.31
1547,547,346,7,309.85
1548,547,79,2,182.44
1549,548,957,1,261.86
1550,548,713,5,238.43
1551,548,134,9,172.12
1552,549,418,1,167.69
1553,549,850,6,299.72
1554,549,646,1,445.81
1555,549,797,6,466.4
1556,549,244,8,188.23
1557,550,439,7,354.59
1558,550,990,1,410.46
1559,550,532,2,499.86
1560,550,120,3,271.97
1561,551,800,1,461.64
1562,551,962,1,303.56
1563,551,967,4,360.93
1564,551,896,1,106.47
1565,552,907,4,409.63
1566,552,370,7,39.33
1567,552,408,10,10.36
1568,552,91,1,64.2
1569,552,396,3,465.72
1570,553,75,6,354.89
1571,553,963,4,126.45
1572,553,103,3,160.61
1573,553,787,4,293.78
1574,554,920,6,74.36
1575,554,365,1,471.03
1576,554,838,7,184.38
1577,555,564,3,12.2
1578,555,447,10,493.07
1579,555,112,8,84.8
1580,555,642,8,164.43
1581,555,435,9,46.63
1582,556,637,4,268.65
1583,556,538,5,127.44
1584,557,768,1,439.0
1585,557,119,4,446.82
1586,557,312,9,43.84
1587,558,813,9,66.71
1588,559,799,4,349.84
1589,559,351,5,254.05
1590,559,244,8,188.23
1591,559,884,9,56.53
1592,560,140,7,486.03
1593,560,48,4,262.43
1594,560,240,6,92.67
1595,560,630,2,129.96
1596,560,55,2,300.96
1597,561,463,1,374.29
1598,561,621,1,96.34
1599,561,520,6,79.46
1600,562,595,2,448.91
1601,562,823,5,170.08
1602,562,293,10,412.19
1603,562,187,1,409.52
1604,562,732,8,408.21
1605,563,597,3,335.44
1606,563,413,10,475.55
1607,563,724,10,371.85
1608,564,966,7,181.06
1609,564,786,10,454.68
1610,564,587,7,42.55
1611,564,891,5,362.52
1612,564,851,9,38.2
1613,565,778,10,362.52
1614,565,764,8,373.25
1615,565,92,9,358.06
1616,565,303,3,272.61
1617,565,549,6,262.55
1618,566,394,10,389.32
1619,566,255,3,88.9
1620,566,339,10,239.72
1621,566,106,5,128.4
1622,566,22,9,74.05
1623,567,584,10,167.73
1624,567,812,4,420.25
1625,567,977,3,299.56
1626,568,111,3,148.43
1627,568,860,4,37.53
1628,569,800,3,461.64
1629,569,795,7,13.96
1630,569,414,10,288.85
1631,570,984,1,42.19
1632,570,418,10,167.69
1633,570,717,1,416.16
1634,570,572,8,392.91
1635,570,159,7,122.63
1636,571,469,7,115.68
1637,572,658,8,184.73
1638,573,768,4,439.0
1639,573,317,9,207.43
1640,574,533,10,498.34
1641,574,226,6,125.77
1642,575,930,6,132.65
1643,575,666,4,80.67
1644,575,921,9,434.89
1645,575,142,9,129.63
1646,575,776,1,79.21
1647,576,848,1,498.45
1648,576,919,6,382.98
1649,576,984,7,42.19
1650,577,146,10,23.26
1651,578,445,6,407.34
1652,578,31,9,305.73
1653,578,824,3,202.09
1654,578,416,10,226.98
1655,578,782,6,273.65
1656,579,693,3,256.27
1657,579,445,5,407.34
1658,579,96,9,249.43
1659,579,392,10,209.25
1660,579,388,6,92.83
1661,580,646,2,445.81
1662,580,946,4,10.44
1663,580,16,9,95.79
1664,580,494,7,98.12
1665,581,689,3,385.9
1666,582,827,9,176.44
1667,582,322,10,358.72
1668,583,946,2,10.44
1669,583,258,4,349.53
1670,583,796,5,436.7
1671,584,555,3,438.94
1672,584,247,10,216.95
1673,584,816,5,261.82
1674,584,871,9,189.79
1675,585,642,1,164.43
1676,585,876,1,82.3
1677,585,853,3,108.9
1678,586,771,4,59.76
1679,586,2,1,475.6
1680,586,684,9,335.98
1681,586,445,10,407.34
1682,587,930,7,132.65
1683,587,65,1,144.06
1684,587,120,7,271.97
1685,587,516,4,18.05
1686,588,84,4,36.46
1687,589,343,1,90.73
1688,589,50,2,96.5
1689,589,385,9,368.86
1690,589,58,10,102.01
1691,589,664,5,122.43
1692,590,301,10,30.58
1693,591,879,6,18.41
1694,592,465,7,481.28
1695,593,884,9,56.53
1696,593,201,10,322.81
1697,594,658,7,184.73
1698,594,643,3,109.67
1699,594,52,6,388.69
1700,594,226,5,125.77
1701,595,18,8,264.75
1702,595,452,8,281.41
1703,595,614,5,45.47
1704,596,167,1,163.79
1705,596,732,8,408.21
1706,596,907,3,409.63
1707,596,744,7,253.85
1708,597,688,3,143.59
1709,597,611,3,24.46
1710,597,353,1,331.05
1711,597,569,2,452.56
1712,598,743,8,375.07
1713,598,945,7,107.18
1714,598,946,1,10.44
1715,598,165,10,49.69
1716,599,69,5,41.9
1717,599,24,7,186.35
1718,599,960,9,370.33
1719,599,691,9,165.22
1720,599,270,2,150.33
1721,600,204,4,449.78
1722,600,465,4,481.28
1723,601,960,3,370.33
1724,602,367,3,480.79
1725,602,208,6,333.43
1726,602,938,7,457.58
1727,603,479,9,484.8
1728,604,476,1,496.52
1729,605,870,3,473.33
1730,605,695,2,61.84
1731,606,618,3,142.05
1732,607,389,2,376.55
1733,608,769,7,174.33
1734,608,244,9,188.23
1735,609,136,8,164.99
1736,609,508,9,412.16
1737,609,588,6,68.8
1738,610,125,4,117.83
1739,610,224,8,187.02
1740,610,77,9,386.78
1741,610,304,5,320.53
1742,611,607,1,107.14
1743,611,744,3,253.85
1744,611,886,10,93.38
1745,612,49,3,275.62
1746,612,885,7,400.96
1747,612,302,9,268.02
1748,613,997,2,459.07
1749,614,283,5,190.91
1750,614,55,4,300.96
1751,614,463,4,374.29
1752,614,699,5,81.41
1753,615,408,8,10.36
1754,616,111,3,148.43
1755,616,927,8,138.0
1756,616,759,8,447.48
1757,616,684,9,335.98
1758,616,175,3,324.36
1759,617,15,3,95.0
1760,618,900,8,47.33
1761,619,550,3,387.3
1762,619,105,4,454.25
1763,619,268,9,352.73
1764,619,953,7,91.81
1765,619,176,10,91.31
1766,620,349,8,190.43
1767,620,804,10,305.32
1768,620,449,4,191.25
1769,620,777,7,118.48
1770,620,888,4,122.9
1771,621,249,2,481.99
1772,621,869,9,431.58
1773,621,182,9,61.17
1774,621,698,6,292.71
1775,621,419,1,337.9
1776,622,235,10,101.65
1777,622,769,8,174.33
1778,622,983,1,57.77
1779,623,805,10,214.94
1780,623,558,7,19.25
1781,623,413,2,475.55
1782,623,465,8,481.28
1783,624,413,8,475.55
1784,625,922,7,246.28
1785,625,531,3,407.39
1786,626,374,1,343.09
1787,627,554,3,282.66
1788,627,87,3,366.16
1789,627,185,4,132.68
1790,627,645,6,64.28
1791,628,691,3,165.22
1792,628,89,7,444.17
1793,628,696,6,307.26
1794,629,796,6,436.7
1795,630,459,2,32.87
1796,630,704,5,71.54
1797,630,415,10,317.76
1798,630,154,2,247.28
1799,630,536,3,472.66
1800,631,585,3,318.53
1801,632,582,7,490.12
1802,632,993,8,139.71
1803,632,774,10,201.66
1804,633,571,10,259.42
1805,634,792,5,295.18
1806,634,241,7,470.53
1807,634,639,10,138.28
1808,634,555,5,438.94
1809,634,803,9,290.26
1810,635,976,3,134.82
1811,636,914,1,207.66
1812,636,872,6,139.02
1813,637,975,10,20.44
1814,638,679,9,484.89
1815,638,444,10,188.47
1816,639,520,5,79.46
1817,639,664,3,122.43
1818,639,306,10,488.05
1819,640,867,10,81.84
1820,640,525,9,419.97
1821,640,645,2,64.28
1822,641,291,6,20.1
1823,642,642,9,164.43
1824,642,520,8,79.46
1825,642,986,1,250.27
1826,642,712,8,299.84
1827,643,366,3,196.12
1828,644,917,9,150.76
1829,644,412,8,475.28
1830,645,490,4,445.68
1831,645,553,3,278.19
1832,645,27,10,103.84
1833,645,463,5,374.29
1834,646,799,2,349.84
1835,646,987,10,345.76
1836,646,66,8,273.63
1837,646,507,10,455.91
1838,647,505,7,343.94
1839,647,555,3,438.94
1840,647,878,10,331.17
1841,647,589,7,68.38
1842,647,518,8,406.22
1843,648,858,3,238.67
1844,648,328,9,307.8
1845,649,201,8,322.81
1846,649,768,1,439.0
1847,649,810,9,61.05
1848,649,326,9,370.26
1849,649,1,7,190.4
1850,650,699,4,81.41
1851,650,378,1,16.52
1852,651,905,1,213.61
1853,651,680,6,433.43
1854,651,774,7,201.66
1855,652,746,10,450.29
1856,652,340,8,53.43
1857,652,583,1,248.85
1858,652,32,2,89.41
1859,653,287,9,235.47
1860,653,181,6,173.83
1861,654,275,5,258.11
1862,654,187,9,409.52
1863,654,403,8,255.1
1864,655,404,4,414.1
1865,655,144,6,153.93
1866,655,847,10,47.25
1867,655,302,3,268.02
1868,655,654,4,373.99
1869,656,700,9,243.16
1870,656,758,10,269.06
1871,657,809,7,228.17
1872,657,851,4,38.2
1873,657,888,4,122.9
1874,658,984,10,42.19
1875,658,957,2,261.86
1876,658,349,7,190.43
1877,658,169,5,25.18
1878,658,82,6,313.53
1879,659,546,6,182.29
1880,659,740,8,191.59
1881,660,936,6,139.79
1882,660,399,3,376.68
1883,661,176,7,91.31
1884,661,969,10,285.37
1885,661,227,4,486.64
1886,661,352,9,428.96
1887,661,623,6,188.38
1888,662,229,9,446.56
1889,663,574,7,312.93
1890,664,375,1,40.24
1891,664,975,8,20.44
1892,664,532,5,499.86
1893,665,973,9,367.62
1894,665,333,1,12.12
1895,665,625,6,311.04
1896,665,775,8,399.66
1897,666,845,5,78.59
1898,666,230,1,317.41
1899,666,199,5,444.11
1900,667,123,9,162.41
1901,667,845,10,78.59
1902,667,77,2,386.78
1903,667,936,8,139.79
1904,667,614,8,45.47
1905,668,49,4,275.62
1906,668,535,6,385.65
1907,669,242,5,477.19
1908,669,813,1,66.71
1909,669,89,6,444.17
1910,669,216,7,122.44
1911,669,315,2,418.81
1912,670,301,8,30.58
1913,670,111,6,148.43
1914,670,848,6,498.45
1915,671,110,4,43.11
1916,671,747,3,195.03
1917,672,635,4,58.05
1918,672,838,7,184.38
1919,672,488,9,144.08
1920,673,244,7,188.23
1921,674,872,6,139.02
1922,674,47,1,159.3
1923,674,983,10,57.77
1924,674,273,3,434.2
1925,675,291,2,20.1
1926,676,795,6,13.96
1927,677,468,7,434.96
1928,677,631,9,358.11
1929,678,713,10,238.43
1930,679,485,9,294.24
1931,679,62,10,139.32
1932,679,751,3,62.86
1933,679,776,8,79.21
1934,679,7,5,33.75
1935,680,133,4,64.33
1936,680,865,9,203.38
1937,680,540,9,68.93
1938,681,412,3,475.28
1939,681,912,3,137.69
1940,681,958,6,28.25
1941,682,829,7,370.06
1942,682,427,1,223.56
1943,682,979,6,250.7
1944,682,885,10,400.96
1945,682,519,7,493.7
1946,683,552,8,426.83
1947,683,287,5,235.47
1948,683,884,3,56.53
1949,683,142,8,129.63
1950,684,523,6,485.11
1951,684,759,5,447.48
1952,684,555,6,438.94
1953,685,433,6,311.02
1954,685,816,6,261.82
1955,685,807,10,467.51
1956,685,295,3,67.89
1957,685,515,3,27.38
1958,686,981,10,170.45
1959,686,933,2,492.28
1960,686,991,2,400.71
1961,687,341,1,248.35
1962,687,140,1,486.03
1963,687,904,1,293.61
1964,687,44,3,455.11
1965,688,382,4,349.88
1966,688,601,4,88.62
1967,688,75,4,354.89
1968,689,659,2,324.73
1969,689,819,6,32.11
1970,690,71,4,387.26
1971,690,6,6,82.22
1972,690,349,8,190.43
1973,691,535,4,385.65
1974,692,569,3,452.56
1975,692,699,2,81.41
1976,692,291,5,20.1
1977,692,292,9,23.49
1978,693,632,7,448.13
1979,693,396,10,465.72
1980,693,635,8,58.05
1981,693,148,8,253.83
1982,693,987,4,345.76
1983,694,460,8,63.81
1984,694,737,5,199.26
1985,694,659,7,324.73
1986,694,154,1,247.28
1987,695,376,9,162.89
1988,695,757,3,311.94
1989,696,295,4,67.89
1990,696,973,2,367.62
1991,696,539,4,228.02
1992,697,725,9,289.36
1993,697,828,2,176.74
1994,698,195,2,172.82
1995,698,130,4,257.82
1996,699,147,1,306.73
1997,699,642,5,164.43
1998,699,640,2,191.76
1999,699,61,7,197.4
2000,699,757,1,311.94
2001,700,533,4,498.34
2002,701,269,8,182.95
2003,701,164,4,270.21
2004,701,735,9,182.62
2005,701,475,6,266.21
2006,702,546,3,182.29
2007,703,414,9,288.85
2008,703,724,2,371.85
2009,703,682,8,132.66
2010,703,182,3,61.17
2011,704,492,8,311.97
2012,704,329,5,212.7
2013,704,765,6,21.6
2014,705,643,5,109.67
2015,705,496,3,179.91
2016,705,389,3,376.55
2017,705,884,10,56.53
2018,705,965,1,147.9
2019,706,146,10,23.26
2020,706,93,9,381.59
2021,706,837,8,457.85
2022,707,922,9,246.28
2023,707,247,2,216.95
2024,707,402,1,451.76
2025,707,563,3,72.5
2026,708,984,2,42.19
2027,708,661,8,181.27
2028,708,180,2,73.07
2029,708,469,4,115.68
2030,709,454,4,453.65
2031,709,949,10,437.58
2032,710,990,3,410.46
2033,710,980,1,300.44
2034,710,334,3,62.46
2035,710,177,3,347.01
2036,710,591,10,73.72
2037,711,220,7,425.37
2038,711,903,3,94.81
2039,711,979,2,250.7
2040,711,751,7,62.86
2041,711,819,6,32.11
2042,712,78,5,41.65
2043,712,242,9,477.19
2044,712,564,3,12.2
2045,712,243,3,457.86
2046,712,333,6,12.12
2047,713,809,10,228.17
2048,713,877,9,359.41
2049,714,328,9,307.8
2050,714,963,5,126.45
2051,715,428,2,444.41
2052,715,501,8,350.59
2053,715,755,8,73.94
2054,716,166,7,418.47
2055,716,297,4,386.15
2056,717,585,6,318.53
2057,718,887,5,328.11
2058,718,592,8,322.23
2059,718,626,2,187.61
2060,719,915,8,278.26
2061,719,619,10,404.07
2062,720,3,3,367.34
2063,720,585,3,318.53
2064,720,451,2,389.69
2065,720,166,1,418.47
2066,721,253,10,426.31
2067,721,480,9,263.93
2068,721,933,8,492.28
2069,722,220,8,425.37
2070,723,142,10,129.63
2071,723,975,9,20.44
2072,723,969,9,285.37
2073,724,134,3,172.12
2074,724,29,2,298.25
2075,725,813,6,66.71
2076,725,407,1,197.65
2077,726,193,3,450.71
2078,726,39,1,343.7
2079,726,272,9,406.01
2080,726,501,10,350.59
2081,726,831,8,116.18
2082,727,516,9,18.05
2083,727,885,10,400.96
2084,727,449,6,191.25
2085,727,701,4,268.63
2086,727,710,6,342.34
2087,728,366,3,196.12
2088,728,243,9,457.86
2089,728,404,1,414.1
2090,728,818,1,202.51
2091,728,207,1,55.23
2092,729,310,4,139.06
2093,729,945,7,107.18
2094,729,661,2,181.27
2095,730,876,10,82.3
2096,730,329,2,212.7
2097,730,472,2,485.09
2098,730,356,3,323.0
2099,730,977,4,299.56
2100,731,921,2,434.89
2101,731,24,3,186.35
2102,731,659,10,324.73
2103,731,172,10,13.21
2104,731,768,6,439.0
2105,732,95,5,386.63
2106,733,490,5,445.68
2107,733,670,9,146.12
2108,734,59,10,27.39
2109,734,844,4,480.73
2110,735,591,7,73.72
2111,736,85,4,158.94
2112,736,704,10,71.54
2113,736,512,2,212.03
2114,736,624,2,244.84
2115,737,408,1,10.36
2116,737,649,3,395.64
2117,738,119,4,446.82
2118,738,162,2,317.99
2119,739,420,8,377.43
2120,739,771,3,59.76
2121,739,55,2,300.96
2122,739,621,2,96.34
2123,740,116,7,436.37
2124,741,108,3,379.0
2125,741,936,3,139.79
2126,741,43,2,22.02
2127,741,633,1,258.28
2128,742,140,6,486.03
2129,742,678,9,201.94
2130,742,779,8,361.42
2131,742,955,4,212.29
2132,743,948,10,450.51
2133,743,765,4,21.6
2134,744,301,10,30.58
2135,745,442,7,493.39
2136,745,346,4,309.85
2137,746,14,3,110.11
2138,746,467,5,146.43
2139,746,796,9,436.7
2140,746,107,3,208.14
2141,746,783,5,129.64
2142,747,103,2,160.61
2143,747,292,1,23.49
2144,748,700,7,243.16
2145,748,641,9,14.94
2146,748,144,6,153.93
2147,748,881,1,119.38
2148,748,591,6,73.72
2149,749,154,10,247.28
2150,749,294,7,183.29
2151,750,18,10,264.75
2152,750,199,6,444.11
2153,751,739,7,222.37
2154,751,860,2,37.53
2155,751,830,1,228.85
2156,752,733,10,334.27
2157,752,611,6,24.46
2158,753,798,10,284.74
2159,753,509,1,475.15
2160,754,235,8,101.65
2161,755,146,5,23.26
2162,756,435,6,46.63
2163,756,563,6,72.5
2164,757,376,7,162.89
2165,757,315,3,418.81
2166,757,218,1,374.51
2167,757,266,2,371.68
2168,757,910,3,192.95
2169,758,145,8,146.0
2170,759,433,2,311.02
2171,760,629,3,23.16
2172,760,491,4,230.55
2173,760,571,8,259.42
2174,761,62,3,139.32
2175,761,614,10,45.47
2176,761,63,8,415.23
2177,762,442,7,493.39
2178,763,23,7,149.61
2179,763,234,3,248.8
2180,763,130,5,257.82
2181,763,544,2,337.49
2182,763,351,6,254.05
2183,764,976,3,134.82
2184,764,848,1,498.45
2185,764,228,5,199.58
2186,765,256,1,280.62
2187,766,18,10,264.75
2188,767,930,7,132.65
2189,767,980,8,300.44
2190,767,578,8,463.66
2191,768,434,5,55.06
2192,768,638,2,125.02
2193,768,380,8,144.52
2194,769,694,6,124.99
2195,769,381,5,63.49
2196,769,436,3,351.98
2197,769,969,4,285.37
2198,769,258,8,349.53
2199,770,141,5,481.41
2200,771,445,1,407.34
2201,771,114,1,405.02
2202,771,569,1,452.56
2203,771,788,2,203.42
2204,772,126,1,216.42
2205,772,213,1,327.72
2206,772,826,7,460.33
2207,772,568,4,221.55
2208,772,103,8,160.61
2209,773,283,2,190.91
2210,773,501,3,350.59
2211,773,434,9,55.06
2212,773,44,9,455.11
2213,774,530,2,433.04
2214,775,459,2,32.87
2215,775,152,10,123.58
2216,775,32,2,89.41
2217,776,722,1,94.71
2218,776,475,2,266.21
2219,776,201,9,322.81
2220,777,419,8,337.9
2221,778,253,1,426.31
2222,779,730,4,86.01
2223,779,341,2,248.35
2224,779,993,1,139.71
2225,779,833,5,74.72
